hs10 101601417 101601497 hs12 103930425 103930555
hs10 102436512 102436584 hs10 102436512 102436584
hs10 103394253 103394401 hs17 1713903 1713987
hs10 103394253 103394401 hs17 31559996 31560083
hs10 110988926 110989013 hs5 32394378 32394475
hs10 133371556 133371663 hs11 1996759 1996831
hs10 133371556 133371663 hs19 53686469 53686555
hs10 133371556 133371663 hs19 53712268 53712354
hs10 133371556 133371663 hsX 147236913 147237027
hs10 96064315 96064399 hs19 53686469 53686555
hs1 109598893 109598967 hs4 38868032 38868127
hs11 101519820 101519905 hs19 53686469 53686555
hs11 101519820 101519905 hs8 123348034 123348130
hs11 122152229 122152308 hs17 7223297 7223379
hs11 122152229 122152308 hs21 16539089 16539169
hs11 122152229 122152308 hs21 16590237 16590325
hs11 122152229 122152308 hsX 63786002 63786087
hs1 1167104 1167198 hs1 1167104 1167198
hs1 1167104 1167198 hs1 1169005 1169087
hs1 1167104 1167198 hs1 1169005 1169087
hs1 1167104 1167198 hs1 209432133 209432242
hs1 1167104 1167198 hs1 209432133 209432242
hs1 1167104 1167198 hs1 209432133 209432242
hs1 1167104 1167198 hs1 209432133 209432242
hs1 1167104 1167198 hs12 6963699 6963766
hs1 1167104 1167198 hs12 6963699 6963766
hs1 1167104 1167198 hs12 6963699 6963766
hs1 1167104 1167198 hs14 104117405 104117514
hs1 1167104 1167198 hs2 219001645 219001708
hs1 1167863 1167952 hs1 1167104 1167198
hs1 1167863 1167952 hs1 1167104 1167198
hs1 1167863 1167952 hs1 1167104 1167198
hs1 1167863 1167952 hs1 1167104 1167198
hs1 1167863 1167952 hs1 1167863 1167952
hs1 1167863 1167952 hs1 1169005 1169087
hs1 1167863 1167952 hs1 1169005 1169087
hs1 1167863 1167952 hs12 6963699 6963766
hs1 1167863 1167952 hs12 6963699 6963766
hs1 1167863 1167952 hs12 6963699 6963766
hs1 1167863 1167952 hs14 104117405 104117514
hs1 1167863 1167952 hs14 104117405 104117514
hs1 1167863 1167952 hs2 219001645 219001708
hs11 1996759 1996831 hs6 30584332 30584417
hs1 156420341 156420429 hs1 156420341 156420429
hs11 568089 568198 hs12 57519163 57519259
hs11 568089 568198 hs9 114209434 114209529
hs11 57641198 57641286 hs11 72615063 72615130
hs11 70283955 70284070 hs1 156936131 156936244
hs11 70872270 70872368 hs1 162342546 162342640
hs11 70872270 70872368 hs19 53712268 53712354
hs11 70872270 70872368 hs20 34990376 34990497
hs11 70872270 70872368 hs22 49543393 49543466
hs11 70872270 70872368 hs5 32394378 32394475
hs11 70872270 70872368 hsX 147236913 147237027
hs11 72615063 72615130 hs11 72615063 72615130
hs11 72615063 72615130 hs12 6964097 6964191
hs11 72615063 72615130 hs16 14309285 14309371
hs11 72615063 72615130 hs17 31559996 31560083
hs11 72615063 72615130 hs17 31559996 31560083
hs11 72615063 72615130 hs5 149732825 149732890
hs11 72615063 72615130 hs5 149732825 149732890
hs11 72615063 72615130 hs5 149732825 149732890
hs11 72615063 72615130 hs7 130496111 130496204
hs11 72615063 72615130 hsX 146027794 146027872
hs11 72615063 72615130 hsX 151958578 151958658
hs11 72615063 72615130 hsX 151959628 151959712
hs11 72615063 72615130 hsX 151959628 151959712
hs1 205448302 205448398 hs12 6964097 6964191
hs1 205448302 205448398 hs12 6964097 6964191
hs1 207801852 207801939 hs3 168551854 168551949
hs1 207802443 207802523 hsX 110055329 110055426
hs1 209432133 209432242 hs1 1169005 1169087
hs1 209432133 209432242 hs1 209432133 209432242
hs12 103930425 103930555 hs10 133371556 133371663
